Geography,Category,Brand Name,Company Name (GBO),Data Type,Unit,2019,2020,2021,2022,2023
Portugal,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,EUR million,396.6,401,440.8,436.9,438.8
Portugal,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,EUR million,1735.3,1757.4,1832.3,1922.5,1992.2
Portugal,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,EUR million,773.9,1189.6,1370,1451.8,1510.3
Portugal,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,EUR million,2229.6,3263.5,3969.1,4279.7,4362.5
Spain,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,1481,2576.3,3127.2,2947.1,2725.2
Spain,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,2873.8,2527,2373,2037.5,1751.6
Spain,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,1268,1208,1273.2,1579.5,1620.6
Spain,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,1150,1028.5,928.6,853.1,753.5
Spain,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,90,314.9,549.1,471.7,421.5
Spain,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,64.4,279.2,293.7,299.5
Spain,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,124,223.4,267,229.3
Spain,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,139.9,159.3,145.8,138.5,130
Spain,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,95.4,139.6,131.3,112.9
Spain,Mobile Phones,Hisense (Hisense Group),Hisense Group,Retail Volume,000 units,160,158.7,154.5,142.4,102.7
Spain,Mobile Phones,Wiko (Tinno Mobile Technology Corp),Tinno Mobile Technology Corp,Retail Volume,000 units,383.2,273.7,165.9,130.2,100.9
Spain,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,1851.3,979.3,428.1,134.6,100.4
Spain,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,130,113.5,111.7,97.9,69
Spain,Mobile Phones,Panasonic (Panasonic Corp),Panasonic Corp,Retail Volume,000 units,86.4,90.1,77.7,72,65.4
Spain,Mobile Phones,AEG (Electrolux AB),Electrolux AB,Retail Volume,000 units,90.8,93.1,80.2,71.9,60.7
Spain,Mobile Phones,Telefunken (Telefunken Licenses GmbH),Telefunken Licenses GmbH,Retail Volume,000 units,13.6,15.4,15.5,14.6,13.3
Spain,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,40.9,31.3,27.9,17.9,11.4
Spain,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,51,27.7,11,8.9,7.7
Spain,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,17.5,16.7,9.3,7.2,5
Spain,Mobile Phones,bq (Mundo Reader SL),Mundo Reader SL,Retail Volume,000 units,616.8,295.8,-,-,-
Spain,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,64,46.2,40,-,-
Spain,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,297.7,268.1,-,-,-
Spain,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Spain,Mobile Phones,Vsmart (Masan Group Corp),Masan Group Corp,Retail Volume,000 units,83.2,8,-,-,-
Spain,Mobile Phones,Wolder (Global Wolder Group SL),Global Wolder Group SL,Retail Volume,000 units,-,-,-,-,-
Spain,Mobile Phones,Woxter (Quatrotec Electrónica SL),Quatrotec Electrónica SL,Retail Volume,000 units,29.8,9.5,-,-,-
Spain,Mobile Phones,Others,Others,Retail Volume,000 units,631.9,558.6,558.3,366.4,218.1
Spain,Mobile Phones,Total,Total,Retail Volume,000 units,11550.7,11083.4,10719.3,9783.4,8798.6
Spain,Retail,The Phone House (Global Dominion Access SA),Global Dominion Access SA,Retail Value RSP excl Sales Tax,EUR million,334,155.7,137,131.9,129.1
Spain,Retail,The Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,EUR million,-,-,-,-,-
Spain,Retail,Others,Others,Retail Value RSP excl Sales Tax,EUR million,111058.4,103791.4,110480.7,116788.8,122266.8
Spain,Retail,Total,Total,Retail Value RSP excl Sales Tax,EUR million,216012.5,209522.9,221626.3,238072.9,253717.2
Spain,Retail Offline,The Phone House (Global Dominion Access SA),Global Dominion Access SA,Retail Value RSP excl Sales Tax,EUR million,334,155.7,137,131.9,129.1
Spain,Retail Offline,The Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,EUR million,-,-,-,-,-
Spain,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,EUR million,107634.3,98662.6,104209.3,109443.8,114344
Spain,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,EUR million,202933.6,189360.5,198127,211636.1,225112.6
Spain,Non-Grocery Retailers,The Phone House (Global Dominion Access SA),Global Dominion Access SA,Retail Value RSP excl Sales Tax,EUR million,334,155.7,137,131.9,129.1
Spain,Non-Grocery Retailers,The Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,EUR million,-,-,-,-,-
Spain,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,EUR million,56242.4,47132.4,51140.3,54346.6,56763.5
Spain,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,EUR million,90936,73467.9,80892.9,87335.3,92024
Spain,Appliances and Electronics Specialists,The Phone House (Global Dominion Access SA),Global Dominion Access SA,Retail Value RSP excl Sales Tax,EUR million,334,155.7,137,131.9,129.1
Spain,Appliances and Electronics Specialists,The Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,EUR million,-,-,-,-,-
Spain,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,EUR million,1759.4,1659.8,1741.2,1859.5,1702.9
Spain,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,EUR million,5734.3,4779.9,5254.1,5502.6,5594.5
Spain,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,EUR million,1972.7,3228.3,4072.8,4930.6,5397.8
Spain,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,EUR million,13078.9,20162.5,23499.3,26436.7,28604.6
Sweden,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,1380,1342.3,1422.6,1339.1,1112.8
Sweden,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,985.3,883.1,942.8,873,780.2
Sweden,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,-,-,-,116.4,200.3
Sweden,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,99,197.4,296,232.8,145.9
Sweden,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,66,108.8,132.2,82.9,59.4
Sweden,Mobile Phones,Doro (DORO AB),DORO AB,Retail Volume,000 units,147.8,119.7,102.8,69.3,58
Sweden,Mobile Phones,Nothing (Nothing Technology Ltd),Nothing Technology Ltd,Retail Volume,000 units,-,-,-,9.6,13.6
Sweden,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,35,14,17,13.1,8.7
Sweden,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,10.3,10.1,12.5,8.7,6.2
Sweden,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,58,21.6,10.2,5.8,4.3
Sweden,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,38.2,35.3,27.1,18.2,3.8
Sweden,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,-,13.2,8.7,2.5
Sweden,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,330,205.8,35,20.4,1.2
Sweden,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,35,4,1.8,1.3,0.3
Sweden,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,17.5,10.1,0.8,0.2,0.1
Sweden,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,3.5,1,0.3,0.2,0.1
Sweden,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,40,12.2,4.2,-,-
Sweden,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,0.3,0.2,-,-,-
Sweden,Mobile Phones,Sonim (Sonim Technologies Inc),Sonim Technologies Inc,Retail Volume,000 units,-,-,-,-,-
Sweden,Mobile Phones,Others,Others,Retail Volume,000 units,234.1,351.4,364.3,151.6,95.8
Sweden,Mobile Phones,Total,Total,Retail Volume,000 units,3480,3317,3383,2951.3,2493.4
Sweden,Retail,Elgiganten/Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,SEK million,1125.5,1271.8,1302.3,1289.3,1211.9
Sweden,Retail,Others,Others,Retail Value RSP excl Sales Tax,SEK million,195598.7,196591.8,211183,218845.9,217980.9
Sweden,Retail,Total,Total,Retail Value RSP excl Sales Tax,SEK million,719220.7,751383.4,791996.2,825402.1,861138.2
Sweden,Retail Offline,Elgiganten/Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,SEK million,1125.5,1271.8,1302.3,1289.3,1211.9
Sweden,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,SEK million,145285.2,138386.9,142287.9,149214,148185.3
Sweden,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,SEK million,647392.9,651172,671421.9,705310.1,738043.9
Sweden,Non-Grocery Retailers,Elgiganten/Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,SEK million,1125.5,1271.8,1302.3,1289.3,1211.9
Sweden,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,SEK million,118191.9,111117.9,114043.8,120318.7,117926.4
Sweden,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,SEK million,331802.6,320822.8,335467.9,348073.3,353137.5
Sweden,Appliances and Electronics Specialists,Elgiganten/Phone House (Dixons Carphone Plc),Dixons Carphone Plc,Retail Value RSP excl Sales Tax,SEK million,1125.5,1271.8,1302.3,1289.3,1211.9
Sweden,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,SEK million,21106.7,21418,20568.9,20118.8,19308.4
Sweden,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,SEK million,48360.5,50778.5,50676.9,50372.9,49415.8
Sweden,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,SEK million,24047,33398.7,41745.9,42383.2,42153.3
Sweden,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,SEK million,71827.8,100211.4,120574.4,120092.1,123094.4
Turkey,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,4098.3,3757.9,3134.4,3605.9,3884.8
Turkey,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,2777.3,2446.5,2222.1,2580.2,2962.6
Turkey,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,636.8,871.5,807.2,1031.9,1812.6
Turkey,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,339.2,430.5,436.8,565.9,665.6
Turkey,Mobile Phones,Tecno (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,76,233,637.5
Turkey,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,115.5,180.4,277.4,612.5
Turkey,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,127.2,178.5,199.4,321.8,437.5
Turkey,Mobile Phones,Hiking (Megatel Iletisim Pazarlama Tic Ltd Sti),Megatel Iletisim Pazarlama Tic Ltd Sti,Retail Volume,000 units,10.7,344.6,367.8,454.7,366.7
Turkey,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,519.9,484.6,370.3,344,187.5
Turkey,Mobile Phones,General Mobile (General Mobile Inc),General Mobile Inc,Retail Volume,000 units,572.4,549.8,493.8,210.8,100
Turkey,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,217.4,253.1,199.4,144.2,87.9
Turkey,Mobile Phones,TCL (TCL Corp),TCL Corp,Retail Volume,000 units,31.8,73.5,104.5,88.8,75
Turkey,Mobile Phones,Vestel (Vestel Elektronik AS),Vestel Elektronik AS,Retail Volume,000 units,164.2,149.9,123.4,66.6,50.2
Turkey,Mobile Phones,Casper (Casper Computer AS),Casper Computer AS,Retail Volume,000 units,275.6,109,95,66.6,37.7
Turkey,Mobile Phones,Omix (Omix Mobile Technologies Ptd Ltd),Omix Mobile Technologies Ptd Ltd,Retail Volume,000 units,-,-,47.5,44.4,37.5
Turkey,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,18.9,15.4,13.3,13.3,26.2
Turkey,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,29.8,21.6,16.8,12.7,9.6
Turkey,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,8.9,6.5,4.7,3.3,3.8
Turkey,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,85.9,4.8,3.8,2.7,2
Turkey,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,7.1,6.3,-,-,-
Turkey,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,91.3,78,57,-,-
Turkey,Mobile Phones,Microsoft (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,26.8,13.4,-,-,-
Turkey,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,23,19,11.4,-,-
Turkey,Mobile Phones,Others,Others,Retail Volume,000 units,684.2,684.4,621.4,1096.1,556.1
Turkey,Mobile Phones,Total,Total,Retail Volume,000 units,10746.9,10614,9586.4,11164.1,12553.3
Turkey,Retail,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,TRY million,1589.3,2037.5,2467.4,3647.8,5159.8
Turkey,Retail,Others,Others,Retail Value RSP excl Sales Tax,TRY million,495871.3,545307.2,657639.3,1045778.4,1717862.5
Turkey,Retail,Total,Total,Retail Value RSP excl Sales Tax,TRY million,741986.3,887123.9,1138240.2,2014097.2,3386453.9
Turkey,Retail Offline,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,TRY million,1589.3,2037.5,2467.4,3647.8,5159.8
Turkey,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,TRY million,483746.5,535757.8,645509.2,1025564,1686494.7
Turkey,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,TRY million,694440.7,787166.8,982662.6,1690806.9,2846559.1
Turkey,Non-Grocery Retailers,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,TRY million,1589.3,2037.5,2467.4,3647.8,5159.8
Turkey,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,TRY million,193619.6,194989.1,258153.8,395529.5,648911.1
Turkey,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,TRY million,294660.5,293553.5,404380.4,666501.7,1106634.6
Turkey,Appliances and Electronics Specialists,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,TRY million,1589.3,2037.5,2467.4,3647.8,5159.8
Turkey,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,TRY million,31353.4,45564.5,51766.9,76899.1,103706.1
Turkey,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,TRY million,66128.9,88232.8,112202.8,170886.5,241177
Turkey,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,TRY million,4924.7,2655.4,3034.1,5521.1,8338.1
Turkey,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,TRY million,47545.7,99957.2,155577.6,323290.3,539894.8
United Kingdom,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,6972.7,6179,7176.2,6538.7,6637.1
United Kingdom,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,6582.1,6409.5,6649.6,6629.7,6610.6
United Kingdom,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,628.8,534.7,1003.7,1418.8,1555.5
United Kingdom,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,528,644.4,900.6,1140.4,1474.5
United Kingdom,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,3750.7,3162.6,1827.8,1366.3,1072.9
United Kingdom,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,2707.6,2166.4,1621.7,1391.6,929.5
United Kingdom,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,773.8,772.9,792.6,719.7,760.4
United Kingdom,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,88.4,135.5,248.9,403.7,671.5
United Kingdom,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,666,669.7,682.8,618,655.4
United Kingdom,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,800.2,725.7,761,664,642.9
United Kingdom,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,638,579.7,528.4,376.1,253.3
United Kingdom,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,75.4,121,126.4,157.3
United Kingdom,Mobile Phones,Honor (Shenzhen Zhixin New Information Technology Co Ltd),Shenzhen Zhixin New Information Technology Co Ltd,Retail Volume,000 units,-,63.3,78.6,86.9,102.8
United Kingdom,Mobile Phones,TCL (TCL Corp),TCL Corp,Retail Volume,000 units,36.7,43.9,53.3,55.7,63.2
United Kingdom,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,558.7,409.3,284.3,117.5,46.1
United Kingdom,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,150,99.3,76.1,49.5,35.1
United Kingdom,Mobile Phones,Doro (DORO AB),DORO AB,Retail Volume,000 units,96.3,65.6,44.6,32.9,25.6
United Kingdom,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,38.7,29.3,21.2,16,12.5
United Kingdom,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,7.4,0.3,0,-,-
United Kingdom,Mobile Phones,Honor (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,51.7,-,-,-,-
United Kingdom,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,1.2,-,-,-,-
United Kingdom,Mobile Phones,Private Label,Private Label,Retail Volume,000 units,326.8,323.7,318.3,271.9,161.8
United Kingdom,Mobile Phones,Others,Others,Retail Volume,000 units,2533.6,3088.9,3356.9,1578.9,1232.9
United Kingdom,Mobile Phones,Total,Total,Retail Volume,000 units,27937.4,26178.9,26547.5,23602.8,23100.8
United Kingdom,Retail,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,GBP million,591.2,356.2,486.1,538.3,519.9
United Kingdom,Retail,Phones 4 U (Phones 4 U Ltd),Phones 4 U Ltd,Retail Value RSP excl Sales Tax,GBP million,-,-,-,-,-
United Kingdom,Retail,Others,Others,Retail Value RSP excl Sales Tax,GBP million,114195.4,101116.3,118753.3,121013.5,125486.8
United Kingdom,Retail,Total,Total,Retail Value RSP excl Sales Tax,GBP million,385872.8,389314.1,420262,439418.2,460590.6
United Kingdom,Retail Offline,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,GBP million,591.2,356.2,486.2,538.3,519.9
United Kingdom,Retail Offline,Phones 4 U (Phones 4 U Ltd),Phones 4 U Ltd,Retail Value RSP excl Sales Tax,GBP million,-,-,-,-,-
United Kingdom,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,GBP million,91310.2,74367,84944.5,89264.1,91758.1
United Kingdom,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,GBP million,307273,276639.6,297098,317084.6,332179.1
United Kingdom,Non-Grocery Retailers,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,GBP million,591.2,356.2,486.1,538.3,519.9
United Kingdom,Non-Grocery Retailers,Phones 4 U (Phones 4 U Ltd),Phones 4 U Ltd,Retail Value RSP excl Sales Tax,GBP million,-,-,-,-,-
United Kingdom,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,GBP million,52004.4,36007.5,44328.5,48850.6,52178
United Kingdom,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,GBP million,134642.7,96024.7,113960.5,124704.2,129848.2
United Kingdom,Appliances and Electronics Specialists,Vodafone (Vodafone Group Plc),Vodafone Group Plc,Retail Value RSP excl Sales Tax,GBP million,591.2,356.2,486.2,538.3,519.9
United Kingdom,Appliances and Electronics Specialists,Samsung (Samsung Corp),Samsung Corp,Retail Value RSP excl Sales Tax,GBP million,10.6,4.9,6.4,6.1,5.9
United Kingdom,Appliances and Electronics Specialists,Phones 4 U (Phones 4 U Ltd),Phones 4 U Ltd,Retail Value RSP excl Sales Tax,GBP million,-,-,-,-,-
United Kingdom,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,GBP million,3099.5,2232.4,3186.5,3073.2,2659.6
United Kingdom,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,GBP million,12036.9,7053.1,9338.4,9031.8,8541.5
United Kingdom,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,GBP million,14268.9,18616.3,25657.1,23787.3,25642.6
